 time            v(vspike)      
 4.02020947e-01  9.98443644e-03 
 4.02020948e-01  1.06996707e-02 
 4.02020952e-01  1.27475409e-02 
 4.02020953e-01  1.35443274e-02 
 4.02020954e-01  1.56078068e-02 
 4.02020956e-01  2.02866494e-02 
 4.02020958e-01  2.67315318e-02 
 4.02020959e-01  4.11862114e-02 
 4.02020960e-01  7.71360283e-02 
 4.02020961e-01  1.35852101e-01 
 4.02020962e-01  2.09529266e-01 
 4.02020963e-01  4.11893256e-01 
 4.02020964e-01  7.03863057e-01 
 4.02020964e-01  1.11135547e+00 
 4.02020965e-01  1.41977527e+00 
 4.02020965e-01  1.73836155e+00 
 4.02020965e-01  1.94667030e+00 
 4.02020965e-01  2.10723615e+00 
 4.02020965e-01  2.24618134e+00 
 4.02020965e-01  2.36086532e+00 
 4.02020965e-01  2.47406308e+00 
 4.02020965e-01  2.57499682e+00 
 4.02020965e-01  2.72140313e+00 
 4.02020965e-01  2.88233892e+00 
 4.02020965e-01  3.08132496e+00 
 4.02020966e-01  3.29795701e+00 
 4.02020966e-01  3.52223799e+00 
 4.02020966e-01  3.74805199e+00 
 4.02020966e-01  4.01902708e+00 
 4.02020966e-01  4.32417111e+00 
 4.02020966e-01  4.66037137e+00 
 4.02020967e-01  4.82566742e+00 
 4.02020967e-01  4.90996020e+00 
 4.02020967e-01  4.95743895e+00 
 4.02020967e-01  4.97697915e+00 
 4.02020968e-01  4.99271636e+00 
 4.02020969e-01  4.99811428e+00 
 4.02020971e-01  4.99923527e+00 
 4.02020973e-01  5.00002610e+00 
 4.02020974e-01  4.99997737e+00 
 4.02020977e-01  5.00015640e+00 
 4.02020980e-01  5.00005244e+00 
 4.02020986e-01  5.00015297e+00 
 4.02020997e-01  5.00005697e+00 
 4.02021008e-01  5.00014894e+00 
 4.02021019e-01  5.00005698e+00 
 4.02021027e-01  5.00013929e+00 
 4.02021036e-01  5.00004696e+00 
 4.02021042e-01  5.00007286e+00 
 4.02021050e-01  4.99992020e+00 
 4.02021054e-01  4.99999484e+00 
 4.02021060e-01  4.99991984e+00 
 4.02021065e-01  4.99999351e+00 
 4.02021071e-01  4.99992088e+00 
 4.02021083e-01  4.99999290e+00 
 4.02021098e-01  4.99992115e+00 
 4.02021123e-01  4.99999267e+00 
 4.02021164e-01  4.99992162e+00 
 4.02021226e-01  4.99999294e+00 
 4.02021328e-01  4.99992220e+00 
 4.02021484e-01  4.99999365e+00 
 4.02021706e-01  4.99992328e+00 
 4.02022054e-01  4.99999515e+00 
 4.02022686e-01  4.99992585e+00 
 4.02023607e-01  4.99999890e+00 
 4.02025217e-01  4.99993155e+00 
 4.02027781e-01  5.00000687e+00 
 4.02032899e-01  4.99994318e+00 
 4.02043135e-01  5.00002149e+00 
 4.02063607e-01  4.99995833e+00 
 4.02088575e-01  5.00003028e+00 
 4.02117107e-01  4.99996179e+00 
 4.02164522e-01  5.00002814e+00 
 4.02196715e-01  4.99994938e+00 
 4.02227104e-01  4.99998980e+00 
 4.02262731e-01  4.99968325e+00 
 4.02296914e-01  4.98881861e+00 
 4.02298116e-01  4.98601328e+00 
 4.02300520e-01  4.97632845e+00 
 4.02301727e-01  4.96703587e+00 
 4.02303015e-01  4.94671718e+00 
 4.02303677e-01  4.92304413e+00 
 4.02304072e-01  4.89170660e+00 
 4.02304302e-01  4.84832684e+00 
 4.02304442e-01  4.78115673e+00 
 4.02304608e-01  4.53486833e+00 
 4.02304770e-01  3.85779308e+00 
 4.02304816e-01  2.98090696e+00 
 4.02304837e-01  1.66646804e+00 
 4.02304837e-01  1.59988941e+00 
 4.02304839e-01  1.45842808e+00 
 4.02304841e-01  1.16697260e+00 
 4.02304844e-01  8.76863304e-01 
 4.02304848e-01  6.89508828e-01 
 4.02304853e-01  5.85026672e-01 
 4.02304858e-01  4.80244502e-01 
 4.02304864e-01  3.42009484e-01 
 4.02304866e-01  2.74244157e-01 
 4.02304868e-01  2.24671462e-01 
 4.02304869e-01  1.73660135e-01 
 4.02304870e-01  1.32478122e-01 
 4.02304872e-01  8.71341021e-02 
 4.02304872e-01  4.80748030e-02 
 4.02304873e-01  2.08960873e-02 
 4.02304874e-01  5.51233664e-03 
 4.02304875e-01  2.36444406e-03 
 4.02304876e-01  1.01606015e-03 
 4.02304877e-01  6.90661147e-04 
 4.02304879e-01  2.31975838e-04 
 4.02304881e-01  1.55456298e-04 
 4.02304884e-01 -3.92033638e-06 
 4.02304886e-01  3.01875400e-05 
 4.02304890e-01 -2.94999482e-05 
 4.02304894e-01  1.15020230e-05 
 4.02304903e-01 -2.47299495e-05 
 4.02304914e-01  1.26418419e-05 
 4.02304927e-01 -1.96746159e-05 
 4.02304940e-01  1.34359973e-05 
 4.02304952e-01 -1.62701779e-05 
 4.02304965e-01  1.30556245e-05 
 4.02304977e-01 -1.38674884e-05 
 4.02304990e-01  1.20583726e-05 
 4.02305002e-01 -1.19653701e-05 
 4.02305014e-01  1.08191519e-05 
 4.02305026e-01 -1.03446138e-05 
 4.02305038e-01  9.52761438e-06 
 4.02305050e-01 -8.89877456e-06 
 4.02305062e-01  8.25404343e-06 
 4.02305074e-01 -7.57579778e-06 
 4.02305086e-01  7.03095904e-06 
 4.02305098e-01 -6.35458500e-06 
 4.02305113e-01  5.97868603e-06 
 4.02305129e-01 -5.45207913e-06 
 4.02305149e-01  5.22978590e-06 
 4.02305171e-01 -4.81879474e-06 
 4.02305199e-01  4.71541951e-06 
 4.02305234e-01 -4.40722177e-06 
 4.02305281e-01  4.40215530e-06 
 4.02305347e-01 -4.18008965e-06 
 4.02305456e-01  4.25159640e-06 
 4.02305662e-01 -4.09220396e-06 
 4.02306073e-01  4.20513666e-06 
 4.02306895e-01 -4.06302945e-06 
 4.02308539e-01  4.18761134e-06 
 4.02311434e-01 -4.04497993e-06 
 4.02316495e-01  4.15596841e-06 
 4.02326617e-01 -4.01349056e-06 
 4.02341042e-01  4.08478272e-06 
 4.02363580e-01 -3.95306671e-06 
 4.02380025e-01  4.00274101e-06 
 4.02393672e-01 -3.89306545e-06 
 4.02408429e-01  3.96769820e-06 
 4.02423267e-01 -3.89049559e-06 
 4.02436431e-01  3.94779908e-06 
 4.02449939e-01 -3.88493463e-06 
 4.02461948e-01  3.94941463e-06 
 4.02475287e-01 -3.87612054e-06 
 4.02489864e-01  3.93899271e-06 
 4.02506161e-01 -3.88032344e-06 
 4.02523111e-01  3.94369975e-06 
 4.02536965e-01 -3.87523918e-06 
 4.02551151e-01  3.93867459e-06 
 4.02573777e-01 -3.90271629e-06 
 4.02589181e-01  3.95480559e-06 
 4.02606356e-01 -3.92593871e-06 
 4.02623061e-01  3.98798753e-06 
 4.02639510e-01 -3.90980911e-06 
 4.02657147e-01  3.98032914e-06 
 4.02674667e-01 -3.89051227e-06 
 4.02688713e-01  3.96285495e-06 
 4.02705172e-01 -3.88175526e-06 
 4.02716082e-01  3.93742296e-06 
 4.02726484e-01 -3.87770527e-06 
 4.02739170e-01  3.94015590e-06 
 4.02752744e-01 -3.86904160e-06 
 4.02767032e-01  3.93481056e-06 
 4.02785555e-01 -3.86437208e-06 
 4.02803311e-01  3.93289047e-06 
 4.02813514e-01 -3.89553551e-06 
 4.02824190e-01  3.94733711e-06 
 4.02837573e-01 -3.89468694e-06 
 4.02850813e-01  3.95640479e-06 
 4.02868751e-01 -3.90814654e-06 
 4.02900806e-01  3.95464677e-06 
 4.02937342e-01 -3.87732235e-06 
 4.02972697e-01  3.93833612e-06 
 4.03007262e-01 -3.86680332e-06 
 4.03076391e-01  3.93595693e-06 
 4.03142750e-01 -3.90077575e-06 
 4.03242750e-01  3.99460707e-06 
 4.03342750e-01 -3.94972768e-06 
 4.03442750e-01  4.01785921e-06 
 4.03530252e-01 -3.94119982e-06 
 4.03627842e-01  3.98882563e-06 
 4.03727842e-01 -3.91444343e-06 
 4.03827842e-01  3.96545671e-06 
 4.03907051e-01 -3.90715845e-06 
 4.03989033e-01  3.98642200e-06 
 4.04089033e-01 -3.93258411e-06 
 4.04189033e-01  4.03182983e-06 
 4.04269172e-01 -4.02835536e-06 
 4.04350103e-01  4.06876944e-06 
 4.04450103e-01 -3.93971127e-06 
 4.04534633e-01  3.96900436e-06 
 4.04599577e-01 -3.86902931e-06 
 4.04642816e-01  3.93461344e-06 
 4.04683538e-01 -3.89814616e-06 
 4.04720344e-01  3.97205223e-06 
 4.04760607e-01 -3.92801313e-06 
 4.04797435e-01  3.98757584e-06 
 4.04820649e-01 -3.90945081e-06 
 4.04842739e-01  3.97809815e-06 
 4.04855155e-01 -3.95795712e-06 
 4.04867811e-01  4.01215280e-06 
 4.04882887e-01 -3.97969441e-06 
 4.04892606e-01  4.02260036e-06 
 4.04901577e-01 -3.97832080e-06 
 4.04907937e-01  4.04724565e-06 
 4.04914483e-01 -3.96935123e-06 
 4.04927576e-01  4.03815557e-06 
 4.04939383e-01 -3.95252886e-06 
 4.04962996e-01  4.01501287e-06 
 4.04991557e-01 -3.93480586e-06 
 4.05022132e-01  3.99970861e-06 
 4.05083282e-01 -3.97365370e-06 
 4.05120244e-01  4.04812488e-06 
 4.05163100e-01 -3.99045462e-06 
 4.05209457e-01  4.03908862e-06 
 4.05280913e-01 -3.90989129e-06 
 4.05343002e-01  3.95016960e-06 
 4.05384332e-01 -3.87419916e-06 
 4.05430093e-01  3.94114060e-06 
 4.05514072e-01 -3.93376793e-06 
 4.05614072e-01  4.07248498e-06 
 4.05676289e-01 -4.04578432e-06 
 4.05741133e-01  4.09656083e-06 
 4.05820973e-01 -3.94287012e-06 
 4.05876529e-01  3.97875011e-06 
 4.05930118e-01 -3.90252347e-06 
 4.05983662e-01  3.97179883e-06 
 4.06034031e-01 -3.92545981e-06 
 4.06112158e-01  4.01130514e-06 
 4.06171041e-01 -3.96116607e-06 
 4.06240880e-01  4.02557634e-06 
 4.06294178e-01 -3.98457112e-06 
 4.06345403e-01  4.05198663e-06 
 4.06393461e-01 -3.94803478e-06 
 4.06428838e-01  3.99350643e-06 
 4.06450265e-01 -3.88800327e-06 
 4.06470768e-01  3.95402345e-06 
 4.06487230e-01 -3.90271551e-06 
 4.06504711e-01  3.96378858e-06 
 4.06539673e-01 -3.91494021e-06 
 4.06570934e-01  3.97897578e-06 
 4.06603881e-01 -3.91340335e-06 
 4.06631894e-01  3.97265417e-06 
 4.06659237e-01 -3.89236097e-06 
 4.06677508e-01  3.95995835e-06 
 4.06695780e-01 -3.89649368e-06 
 4.06723727e-01  3.96436232e-06 
 4.06750450e-01 -3.92767073e-06 
 4.06776232e-01  3.99374788e-06 
 4.06807935e-01 -3.94137366e-06 
 4.06837583e-01  4.00547107e-06 
 4.06862738e-01 -3.94238309e-06 
 4.06892407e-01  4.06156697e-06 
 4.06914226e-01 -3.90299559e-06 
 4.06931902e-01  3.97137046e-06 
 4.06944830e-01 -3.90118481e-06 
 4.06955190e-01  3.95230540e-06 
 4.06966242e-01 -3.87771379e-06 
 4.06974408e-01  3.95845073e-06 
 4.06983728e-01 -3.87904530e-06 
 4.06994137e-01  3.94244680e-06 
 4.07005202e-01 -3.89385022e-06 
 4.07015630e-01  3.93984709e-06 
 4.07026431e-01 -3.88095744e-06 
 4.07036165e-01  3.94986341e-06 
 4.07046489e-01 -3.86792787e-06 
 4.07067136e-01  3.93582974e-06 
 4.07087295e-01 -3.87177470e-06 
 4.07107736e-01  3.91129180e-06 
 4.07131266e-01 -3.89287718e-06 
 4.07155677e-01  3.95809150e-06 
 4.07198609e-01 -3.89595645e-06 
 4.07219170e-01  3.96663055e-06 
 4.07239113e-01 -3.90878649e-06 
 4.07251224e-01  3.95183242e-06 
 4.07263802e-01 -3.92698154e-06 
 4.07275363e-01  3.98852575e-06 
 4.07289700e-01 -3.93356588e-06 
 4.07303033e-01  3.99695152e-06 
 4.07317829e-01 -3.95421844e-06 
 4.07333218e-01  4.01669528e-06 
 4.07344691e-01 -3.97626242e-06 
 4.07356483e-01  4.02349732e-06 
 4.07368788e-01 -3.95697274e-06 
 4.07380502e-01  4.02728935e-06 
 4.07392951e-01 -3.94922010e-06 
 4.07409224e-01  4.00257568e-06 
 4.07427901e-01 -3.90722617e-06 
 4.07454178e-01  3.97193525e-06 
 4.07480741e-01 -3.93174871e-06 
 4.07508589e-01  3.99902079e-06 
 4.07536965e-01 -3.94748348e-06 
 4.07555274e-01  4.01528155e-06 
 4.07575855e-01 -3.93663664e-06 
 4.07609335e-01  3.99860578e-06 
 4.07642199e-01 -3.93575950e-06 
 4.07679501e-01  3.99656515e-06 
 4.07716322e-01 -3.92165995e-06 
 4.07752848e-01  3.98342595e-06 
 4.07819282e-01 -3.91695754e-06 
 4.07891520e-01  3.96875224e-06 
 4.07953453e-01 -3.89753165e-06 
 4.08012201e-01  3.98058026e-06 
 4.08049185e-01 -3.95327265e-06 
 4.08088211e-01  4.01318873e-06 
 4.08113740e-01 -3.92467775e-06 
 4.08143420e-01  3.98320079e-06 
 4.08197971e-01 -3.91342200e-06 
 4.08268943e-01  3.97830149e-06 
 4.08335702e-01 -3.89615492e-06 
 4.08405571e-01  3.94066080e-06 
 4.08471414e-01 -3.86606698e-06 
 4.08556119e-01  3.94330017e-06 
 4.08628163e-01 -3.91233534e-06 
 4.08692867e-01  3.96865236e-06 
 4.08745107e-01 -3.87421978e-06 
 4.08801067e-01  3.92662594e-06 
 4.08872563e-01 -3.85270002e-06 
 4.08944645e-01  3.91533763e-06 
 4.09033975e-01 -3.85228426e-06 
 4.09133975e-01  3.92773806e-06 
 4.09233975e-01 -3.87034348e-06 
 4.09314082e-01  3.94648758e-06 
 4.09391780e-01 -3.92678304e-06 
 4.09468347e-01  3.98439449e-06 
 4.09568347e-01 -3.88952967e-06 
 4.09668347e-01  3.93700263e-06 
 4.09744759e-01 -3.88078476e-06 
 4.09826378e-01  3.96014582e-06 
 4.09910904e-01 -3.91858769e-06 
 4.10010904e-01  4.00005238e-06 
 4.10110904e-01 -3.92789637e-06 
 4.10210904e-01  3.96771745e-06 
 4.10310904e-01 -3.85623533e-06 
 4.10410904e-01  3.90865987e-06 
 4.10509172e-01 -3.87978634e-06 
 4.10609172e-01  3.98367815e-06 
 4.10696125e-01 -3.92093130e-06 
 4.10794931e-01  3.96270049e-06 
 4.10894931e-01 -3.88004641e-06 
 4.10994931e-01  3.94504181e-06 
 4.11094931e-01 -3.94851196e-06 
 4.11163512e-01  4.02087213e-06 
 4.11225358e-01 -3.87981647e-06 
 4.11285854e-01  3.90112845e-06 
 4.11340694e-01 -3.80230948e-06 
 4.11399789e-01  3.86282596e-06 
 4.11473524e-01 -3.80015021e-06 
 4.11532963e-01  3.86976630e-06 
 4.11592082e-01 -3.84541929e-06 
 4.11668297e-01  3.96066264e-06 
 4.11724234e-01 -3.95133136e-06 
 4.11792561e-01  3.99661499e-06 
 4.11846687e-01 -3.88619990e-06 
 4.11903467e-01  3.95869485e-06 
 4.11973407e-01 -3.98408448e-06 
 4.12021572e-01  4.05797620e-06 
 4.12066054e-01 -3.92613418e-06 
 4.12094829e-01  3.98048141e-06 
 4.12122490e-01 -3.88617403e-06 
 4.12147708e-01  3.94609819e-06 
 4.12173389e-01 -3.87251836e-06 
 4.12205790e-01  3.93149990e-06 
 4.12243516e-01 -3.85091696e-06 
 4.12305378e-01  3.90545877e-06 
 4.12405378e-01 -3.82245902e-06 
 4.12477924e-01  3.88320388e-06 
 4.12577924e-01 -3.83175613e-06 
 4.12677924e-01  3.93520317e-06 
 4.12777924e-01 -4.00258147e-06 
 4.12877924e-01  5.13210371e-06 
 4.12977924e-01  1.08088438e-05 
 4.13077924e-01  4.14268132e-06 
 4.13177924e-01 -3.86787119e-06 
 4.13239222e-01  3.91193397e-06 
 4.13300635e-01 -3.86070762e-06 
 4.13357463e-01  3.92789884e-06 
 4.13408949e-01 -3.85007967e-06 
 4.13480159e-01  3.90191174e-06 
 4.13547244e-01 -3.83425833e-06 
 4.13614537e-01  3.90721956e-06 
 4.13679973e-01 -3.86027872e-06 
 4.13766512e-01  3.94496297e-06 
 4.13849490e-01 -3.94754335e-06 
 4.13949490e-01  5.16073417e-06 
 4.13976272e-01  4.99983212e+00 
 4.13990468e-01  5.00011627e+00 
 4.13996371e-01  4.99985692e+00 
 4.14002417e-01  5.00012236e+00 
 4.14008955e-01  4.99986305e+00 
 4.14022031e-01  5.00012584e+00 
 4.14036263e-01  4.99986812e+00 
 4.14059566e-01  5.00012725e+00 
 4.14085600e-01  4.99987096e+00 
 4.14117037e-01  5.00012709e+00 
 4.14162067e-01  4.99987063e+00 
 4.14203343e-01  5.00012734e+00 
 4.14243302e-01  4.99986453e+00 
 4.14286461e-01  5.00011097e+00 
 4.14345368e-01  4.99900175e+00 
 4.14348346e-01  4.99882256e+00 
 4.14354300e-01  4.99755495e+00 
 4.14366209e-01  4.98510134e+00 
 4.14370640e-01  4.96207524e+00 
 4.14372665e-01  4.91682347e+00 
 4.14373434e-01  4.74280402e+00 
 4.14373769e-01  4.19457556e+00 
 4.14373785e-01  4.13424884e+00 
 4.14373815e-01  3.99601060e+00 
 4.14373866e-01  3.65075104e+00 
 4.14373887e-01  3.32877600e+00 
 4.14373900e-01  2.91631676e+00 
 4.14373907e-01  2.55640263e+00 
 4.14373912e-01  2.29682823e+00 
 4.14373915e-01  2.12579190e+00 
 4.14373916e-01  2.02361691e+00 
 4.14373918e-01  1.96796942e+00 
 4.14373919e-01  1.92092875e+00 
 4.14373920e-01  1.83374247e+00 
 4.14373921e-01  1.74546904e+00 
 4.14373922e-01  1.65850191e+00 
 4.14373923e-01  1.55075836e+00 
 4.14373924e-01  1.42514640e+00 
 4.14373927e-01  1.17267045e+00 
 4.14373930e-01  8.52725783e-01 
 4.14373935e-01  6.68946247e-01 
 4.14373940e-01  5.77316799e-01 
 4.14373945e-01  4.55164385e-01 
 4.14373949e-01  3.67066240e-01 
 4.14373952e-01  3.07602605e-01 
 4.14373954e-01  2.48057114e-01 
 4.14373955e-01  2.05603767e-01 
 4.14373957e-01  1.46721566e-01 
 4.14373958e-01  1.02242528e-01 
 4.14373959e-01  6.15475090e-02 
 4.14373960e-01  2.91722069e-02 
 4.14373961e-01  9.46196375e-03 
 4.14373961e-01  4.02837720e-03 
 4.14373962e-01  1.32733669e-03 
 4.14373963e-01  9.28485522e-04 
 4.14373965e-01  3.78948997e-04 
 4.14373967e-01  2.06494560e-04 
 4.14373970e-01 -1.33136470e-05 
 4.14373972e-01  4.40077554e-05 
 4.14373975e-01 -5.30488610e-05 
 4.14373979e-01  1.95513246e-05 
 4.14373986e-01 -4.89320207e-05 
 4.14373996e-01  2.11789864e-05 
 4.14374012e-01 -4.02858902e-05 
 4.14374027e-01  2.62993962e-05 
 4.14374040e-01 -3.44741527e-05 
 4.14374052e-01  2.73748243e-05 
 4.14374066e-01 -3.08547420e-05 
 4.14374079e-01  2.72886524e-05 
 4.14374091e-01 -2.83581772e-05 
 4.14374103e-01  2.63321403e-05 
 4.14374116e-01 -2.63815960e-05 
 4.14374128e-01  2.50922436e-05 
 4.14374140e-01 -2.46919913e-05 
 4.14374152e-01  2.37615331e-05 
 4.14374164e-01 -2.31692648e-05 
 4.14374176e-01  2.24229945e-05 
 4.14374188e-01 -2.17590340e-05 
 4.14374200e-01  2.11158301e-05 
 4.14374212e-01 -2.04343267e-05 
 4.14374226e-01  1.99427964e-05 
 4.14374241e-01 -1.94053141e-05 
 4.14374260e-01  1.90881458e-05 
 4.14374282e-01 -1.86716112e-05 
 4.14374308e-01  1.84900925e-05 
 4.14374341e-01 -1.81832131e-05 
 4.14374384e-01  1.81249572e-05 
 4.14374444e-01 -1.79035633e-05 
 4.14374537e-01  1.79340405e-05 
 4.14374706e-01 -1.77871672e-05 
 4.14375042e-01  1.78670194e-05 
 4.14375715e-01 -1.77448880e-05 
 4.14377061e-01  1.78251019e-05 
 4.14379754e-01 -1.76724384e-05 
 4.14385138e-01  1.77302468e-05 
 4.14393464e-01 -1.75236063e-05 
 4.14402137e-01  1.75535655e-05 
 4.14419482e-01 -1.73623130e-05 
 4.14437255e-01  1.73691186e-05 
 4.14472379e-01 -1.71598482e-05 
 4.14502176e-01  1.71531399e-05 
 4.14529736e-01 -1.70407253e-05 
 4.14570358e-01  1.70425380e-05 
 4.14602859e-01 -1.69094302e-05 
 4.14638972e-01  1.69447867e-05 
 4.14681801e-01 -1.68738417e-05 
 4.14767460e-01  1.69886271e-05 
 4.14828713e-01 -1.70183275e-05 
 4.14872381e-01  1.70780446e-05 
 4.14912151e-01 -1.69296825e-05 
 4.14938236e-01  1.69632393e-05 
 4.14968132e-01 -1.68937924e-05 
 4.14995118e-01  1.69932269e-05 
 4.15019887e-01 -1.70099039e-05 
 4.15038404e-01  1.70889790e-05 
 4.15051820e-01 -1.70227490e-05 
 4.15067464e-01  1.70825373e-05 
 4.15082294e-01 -1.70014284e-05 
 4.15111953e-01  1.70815943e-05 
 4.15128609e-01 -1.70602403e-05 
 4.15152291e-01  1.71612550e-05 
 4.15174627e-01 -1.71460924e-05 
 4.15195481e-01  1.72529580e-05 
 4.15216978e-01 -1.72648469e-05 
 4.15241814e-01  1.75341136e-05 
 4.15270066e-01 -1.72520511e-05 
 4.15296659e-01  1.72542394e-05 
 4.15311907e-01 -1.71218891e-05 
 4.15327843e-01  1.71733899e-05 
 4.15337920e-01 -1.71221019e-05 
 4.15350945e-01  1.71833266e-05 
 4.15360580e-01 -1.71118846e-05 
 4.15367987e-01  1.71862697e-05 
 4.15376881e-01 -1.71040919e-05 
 4.15385521e-01  1.71716923e-05 
 4.15395134e-01 -1.71514142e-05 
 4.15411543e-01  1.72470881e-05 
 4.15428762e-01 -1.72327172e-05 
 4.15450696e-01  1.73296626e-05 
 4.15473778e-01 -1.73066636e-05 
 4.15494680e-01  1.73566248e-05 
 4.15506958e-01 -1.72450768e-05 
 4.15520018e-01  1.73005277e-05 
 4.15532101e-01 -1.72280926e-05 
 4.15543359e-01  1.72854714e-05 
 4.15560458e-01 -1.72061821e-05 
 4.15570754e-01  1.72668530e-05 
 4.15583266e-01 -1.71693881e-05 
 4.15595279e-01  1.72256590e-05 
 4.15609151e-01 -1.71647418e-05 
 4.15632721e-01  1.72372783e-05 
 4.15666957e-01 -1.72310965e-05 
 4.15713933e-01  1.72387706e-05 
 4.15753746e-01 -1.71267936e-05 
 4.15781293e-01  1.71535889e-05 
 4.15810079e-01 -1.70673105e-05 
 4.15826700e-01  1.71258839e-05 
 4.15844158e-01 -1.70457374e-05 
 4.15856632e-01  1.71149832e-05 
 4.15869462e-01 -1.70662119e-05 
 4.15882072e-01  1.71295753e-05 
 4.15891201e-01 -1.70597935e-05 
 4.15901489e-01  1.71379054e-05 
 4.15910306e-01 -1.71095181e-05 
 4.15920308e-01  1.71770006e-05 
 4.15937025e-01 -1.71397401e-05 
 4.15951164e-01  1.71924187e-05 
 4.15961692e-01 -1.70951450e-05 
 4.15970873e-01  1.71610565e-05 
 4.15980155e-01 -1.70612864e-05 
 4.15986411e-01  1.71130065e-05 
 4.15994547e-01 -1.70631291e-05 
 4.16007836e-01  1.71217042e-05 
 4.16020455e-01 -1.70431535e-05 
 4.16034121e-01  1.70901649e-05 
 4.16046103e-01 -1.69853905e-05 
 4.16058982e-01  1.70484042e-05 
 4.16067074e-01 -1.69883450e-05 
 4.16076163e-01  1.70453440e-05 
 4.16085576e-01 -1.69885845e-05 
 4.16093621e-01  1.70595790e-05 
 4.16101954e-01 -1.70012946e-05 
 4.16111054e-01  1.70690345e-05 
 4.16120269e-01 -1.70200887e-05 
 4.16138700e-01  1.71192913e-05 
 4.16170302e-01 -1.71054936e-05 
 4.16199809e-01  1.72155615e-05 
 4.16229133e-01 -1.72522907e-05 
 4.16251218e-01  1.73561235e-05 
 4.16275481e-01 -1.72859944e-05 
 4.16291354e-01  1.73223847e-05 
 4.16308906e-01 -1.71847009e-05 
 4.16333695e-01  1.71830008e-05 
 4.16356523e-01 -1.70495828e-05 
 4.16377475e-01  1.70916708e-05 
 4.16410694e-01 -1.70171550e-05 
 4.16437287e-01  1.71127162e-05 
 4.16462219e-01 -1.71370920e-05 
 4.16484984e-01  1.72468241e-05 
 4.16524622e-01 -1.72332903e-05 
 4.16563083e-01  1.73144129e-05 
 4.16640004e-01 -1.72447963e-05 
 4.16719845e-01  1.72407168e-05 
 4.16784415e-01 -1.71848423e-05 
 4.16839402e-01  1.73532866e-05 
 4.16876128e-01 -1.73177765e-05 
 4.16909574e-01  1.73139388e-05 
 4.16945178e-01 -1.71397924e-05 
 4.16993097e-01  1.71885215e-05 
 4.17040129e-01 -1.72406695e-05 
 4.17084284e-01  1.74294823e-05 
 4.17138130e-01 -1.75351966e-05 
 4.17215182e-01  1.75769509e-05 
 4.17295347e-01 -1.72460455e-05 
 4.17390164e-01  1.71063825e-05 
 4.17450409e-01 -1.70515577e-05 
 4.17512204e-01  1.71960990e-05 
 4.17569570e-01 -1.70699317e-05 
 4.17618475e-01  1.70244051e-05 
 4.17685372e-01 -1.68740775e-05 
 4.17769507e-01  1.69522595e-05 
 4.17866091e-01 -1.70799021e-05 
 4.17937044e-01  1.72787929e-05 
 4.18011270e-01 -1.71156324e-05 
 4.18058655e-01  1.71323709e-05 
 4.18104426e-01 -1.71856249e-05 
 4.18136505e-01  1.73841529e-05 
 4.18179902e-01 -1.75347788e-05 
 4.18266697e-01  1.77893101e-05 
 4.18351511e-01 -1.75922404e-05 
 4.18451511e-01  1.72979010e-05 
 4.18551511e-01 -1.69361025e-05 
 4.18614835e-01  1.69862405e-05 
 4.18676766e-01 -1.71270810e-05 
 4.18705116e-01  1.72977969e-05 
 4.18731634e-01 -1.72797386e-05 
 4.18750116e-01  1.73446068e-05 
 4.18768196e-01 -1.73014218e-05 
 4.18780805e-01  1.73706460e-05 
 4.18792668e-01 -1.73173652e-05 
 4.18806863e-01  1.73821760e-05 
 4.18826782e-01 -1.73097215e-05 
 4.18851047e-01  1.73602106e-05 
 4.18882135e-01 -1.72512587e-05 
 4.18907810e-01  1.72695579e-05 
 4.18924559e-01 -1.71606243e-05 
 4.18939999e-01  1.72200697e-05 
 4.18955674e-01 -1.71795552e-05 
 4.18973355e-01  1.72553683e-05 
 4.18991524e-01 -1.72124828e-05 
 4.19009602e-01  1.72940321e-05 
 4.19029089e-01 -1.72659819e-05 
 4.19045375e-01  1.73611531e-05 
 4.19056215e-01 -1.73598047e-05 
 4.19067918e-01  1.74362988e-05 
 4.19077227e-01 -1.73576756e-05 
 4.19087229e-01  1.74235186e-05 
 4.19098798e-01 -1.73745197e-05 
 4.19110824e-01  1.74458108e-05 
 4.19134877e-01 -1.74620096e-05 
 4.19182984e-01  1.74574976e-05 
 4.19273097e-01 -1.72879845e-05 
 4.19373097e-01  1.71871915e-05 
 4.19473097e-01 -1.70376002e-05 
 4.19563498e-01  1.71204805e-05 
 4.19663498e-01 -1.70977676e-05 
 4.19763498e-01  1.73036948e-05 
 4.19839478e-01 -1.72698928e-05 
 4.19910602e-01  1.71361115e-05 
 4.19999324e-01 -1.68473616e-05 
 4.20056478e-01  1.68852893e-05 
 4.20112735e-01 -1.68465582e-05 
 4.20167811e-01  1.70125269e-05 
 4.20209941e-01 -1.70601639e-05 
 4.20257321e-01  1.71604445e-05 
 4.20332296e-01 -1.70546536e-05 
 4.20409667e-01  1.71165232e-05 
 4.20479833e-01 -1.71747307e-05 
 4.20579833e-01  1.74360166e-05 
 4.20679833e-01 -1.75970854e-05 
 4.20743433e-01  1.76582942e-05 
 4.20802268e-01 -1.73063976e-05 
 4.20844733e-01  1.71934790e-05 
 4.20894005e-01 -1.66385601e-05 
 4.20955976e-01  1.70035830e-05 
 4.21024051e-01 -1.70295772e-05 
 4.21083481e-01  1.72057305e-05 
 4.21151372e-01 -1.72277486e-05 
