 time            v(vin)          v(vmem)        
 1.78366178e-01  1.06005503e+00  4.18238412e-02 
 1.78453232e-01  9.17545397e-01  4.18415150e-02 
 1.78553093e-01  9.49381322e-01  4.18617934e-02 
 1.78616880e-01  1.01333577e+00  4.18747307e-02 
 1.78678289e-01  1.02462351e+00  4.18871866e-02 
 1.78734853e-01  9.77615635e-01  4.18986692e-02 
 1.78791054e-01  1.00229808e+00  4.19100768e-02 
 1.78861010e-01  1.08832614e+00  4.19242745e-02 
 1.78926527e-01  1.18090179e+00  4.19375703e-02 
 1.78979098e-01  1.03988185e+00  4.19482371e-02 
 1.79034013e-01  9.59578193e-01  4.19593729e-02 
 1.79091371e-01  9.48709989e-01  4.19710084e-02 
 1.79149901e-01  9.64726451e-01  4.19828821e-02 
 1.79209691e-01  1.11062593e+00  4.19950103e-02 
 1.79268174e-01  1.04656674e+00  4.20068719e-02 
 1.79342409e-01  1.18173468e+00  4.20219285e-02 
 1.79434355e-01  1.15414454e+00  4.20405798e-02 
 1.79501640e-01  1.02759431e+00  4.20542249e-02 
 1.79567301e-01  1.00851361e+00  4.20675442e-02 
 1.79621166e-01  1.02583297e+00  4.20784617e-02 
 1.79676834e-01  1.11209547e+00  4.20897503e-02 
 1.79737943e-01  1.13785145e+00  4.21021451e-02 
 1.79775890e-01  9.92935337e-01  4.21098339e-02 
 1.79812341e-01  1.01451161e+00  4.21172287e-02 
 1.79844932e-01  1.03197925e+00  4.21238403e-02 
 1.79877588e-01  1.05016859e+00  4.21304554e-02 
 1.79942899e-01  1.07044302e+00  4.21436915e-02 
 1.80029788e-01  1.08725526e+00  4.21613055e-02 
 1.80129788e-01  1.03728994e+00  4.21815710e-02 
 1.80226574e-01  1.01871275e+00  4.22011866e-02 
 1.80306640e-01  1.14843101e+00  4.22174054e-02 
 1.80382169e-01  1.06709628e+00  4.22327141e-02 
 1.80446745e-01  1.01094522e+00  4.22458062e-02 
 1.80505026e-01  1.07375534e+00  4.22576084e-02 
 1.80559564e-01  9.69935022e-01  4.22686561e-02 
 1.80636895e-01  1.06054310e+00  4.22843229e-02 
 1.80723360e-01  1.01844063e+00  4.23018387e-02 
 1.80823360e-01  1.01633522e+00  4.23221010e-02 
 1.80919099e-01  9.17742613e-01  4.23414884e-02 
 1.80984361e-01  9.87989360e-01  4.23547029e-02 
 1.81081858e-01  9.67638668e-01  4.23744533e-02 
 1.81181858e-01  1.07560352e+00  4.23947071e-02 
 1.81281858e-01  1.08376470e+00  4.24149486e-02 
 1.81355803e-01  1.15506962e+00  4.24299138e-02 
 1.81455803e-01  1.17775445e+00  4.24501657e-02 
 1.81555803e-01  1.17252967e+00  4.24704112e-02 
 1.81634127e-01  1.09466740e+00  4.24862569e-02 
 1.81731669e-01  1.19767493e+00  4.25059938e-02 
 1.81802058e-01  1.21604653e+00  4.25202370e-02 
 1.81860127e-01  1.14726337e+00  4.25319905e-02 
 1.81923692e-01  1.10633026e+00  4.25448525e-02 
 1.82019823e-01  1.03778552e+00  4.25643006e-02 
 1.82119823e-01  1.05690227e+00  4.25845303e-02 
 1.82215631e-01  1.10828694e+00  4.26039100e-02 
 1.82309083e-01  1.08600101e+00  4.26228138e-02 
 1.82409083e-01  1.14136243e+00  4.26430459e-02 
 1.82509083e-01  1.27421353e+00  4.26632662e-02 
 1.82595332e-01  1.18785188e+00  4.26807068e-02 
 1.82661427e-01  1.08074228e+00  4.26940713e-02 
 1.82722453e-01  1.07768404e+00  4.27064113e-02 
 1.82786616e-01  1.04589380e+00  4.27193882e-02 
 1.82843087e-01  1.15989607e+00  4.27308056e-02 
 1.82895651e-01  1.02672027e+00  4.27414382e-02 
 1.82943594e-01  1.00125186e+00  4.27511323e-02 
 1.82995207e-01  9.63325472e-01  4.27615646e-02 
 1.83045819e-01  1.00759577e+00  4.27718018e-02 
 1.83110175e-01  1.02502697e+00  4.27848127e-02 
 1.83210175e-01  1.16499167e+00  4.28050203e-02 
 1.83270291e-01  1.10728268e+00  4.28171686e-02 
 1.83312494e-01  9.87104316e-01  4.28256962e-02 
 1.83354883e-01  9.72278997e-01  4.28342637e-02 
 1.83385128e-01  1.00429189e+00  4.28403733e-02 
 1.83416502e-01  1.05060970e+00  4.28467146e-02 
 1.83461671e-01  1.11626125e+00  4.28558459e-02 
 1.83508968e-01  1.13560014e+00  4.28654017e-02 
 1.83559556e-01  1.11424048e+00  4.28756260e-02 
 1.83618483e-01  1.11006873e+00  4.28875306e-02 
 1.83705834e-01  1.04430438e+00  4.29051756e-02 
 1.83805834e-01  1.03348456e+00  4.29253725e-02 
 1.83905834e-01  1.01119160e+00  4.29455710e-02 
 1.83995665e-01  1.19786546e+00  4.29637169e-02 
 1.84082140e-01  1.11118432e+00  4.29811832e-02 
 1.84127915e-01  9.58239304e-01  4.29904291e-02 
 1.84169731e-01  1.03663444e+00  4.29988723e-02 
 1.84197376e-01  1.13935636e+00  4.30044534e-02 
 1.84223210e-01  1.07647772e+00  4.30096658e-02 
 1.84238562e-01  9.15765675e-01  4.30127652e-02 
 1.84251966e-01  9.96088210e-01  4.30154725e-02 
 1.84263171e-01  1.07719432e+00  4.30177336e-02 
 1.84275284e-01  1.14243813e+00  4.30201793e-02 
 1.84284413e-01  1.13433365e+00  4.30220229e-02 
 1.84295627e-01  1.04919673e+00  4.30242891e-02 
 1.84308745e-01  1.03570508e+00  4.30269405e-02 
 1.84325595e-01  1.05002186e+00  4.30303424e-02 
 1.84342013e-01  1.02160280e+00  4.30336557e-02 
 1.84374851e-01  1.05663062e+00  4.30402827e-02 
 1.84407140e-01  9.83058688e-01  4.30468028e-02 
 1.84440503e-01  1.04202258e+00  4.30535410e-02 
 1.84481810e-01  1.05274695e+00  4.30618774e-02 
 1.84525178e-01  1.19670239e+00  4.30706249e-02 
 1.84563868e-01  1.10520182e+00  4.30784361e-02 
 1.84604610e-01  1.05036091e+00  4.30866621e-02 
 1.84642428e-01  9.96511855e-01  4.30942938e-02 
 1.84664669e-01  1.14823099e+00  4.30987840e-02 
 1.84685935e-01  1.14032551e+00  4.31030765e-02 
 1.84704062e-01  1.13187892e+00  4.31067342e-02 
 1.84721516e-01  1.00444605e+00  4.31102575e-02 
 1.84738545e-01  1.06338105e+00  4.31136935e-02 
 1.84756390e-01  1.14450872e+00  4.31172954e-02 
 1.84773793e-01  1.20156836e+00  4.31208083e-02 
 1.84791335e-01  1.13243952e+00  4.31243479e-02 
 1.84810279e-01  1.09846275e+00  4.31281725e-02 
 1.84839446e-01  1.13802839e+00  4.31340623e-02 
 1.84866777e-01  1.02254040e+00  4.31395751e-02 
 1.84892946e-01  9.08576234e-01  4.31448527e-02 
 1.84908818e-01  1.03635213e+00  4.31480558e-02 
 1.84927249e-01  1.12783052e+00  4.31517755e-02 
 1.84941016e-01  9.96184326e-01  4.31545552e-02 
 1.84954789e-01  1.06102318e+00  4.31573351e-02 
 1.84973095e-01  9.54182627e-01  4.31610283e-02 
 1.84991859e-01  8.91306188e-01  4.31648127e-02 
 1.85008740e-01  9.28067629e-01  4.31682180e-02 
 1.85025739e-01  1.01818185e+00  4.31716520e-02 
 1.85041374e-01  1.13707519e+00  4.31748057e-02 
 1.85056537e-01  1.12176431e+00  4.31778624e-02 
 1.85069258e-01  1.06797811e+00  4.31804295e-02 
 1.85084287e-01  1.04115830e+00  4.31834615e-02 
 1.85114343e-01  1.00006846e+00  4.31895302e-02 
 1.85147870e-01  9.08016888e-01  4.31962969e-02 
 1.85174735e-01  9.73430915e-01  4.32017144e-02 
 1.85192355e-01  1.07902241e+00  4.32052685e-02 
 1.85209736e-01  1.05929837e+00  4.32087761e-02 
 1.85221773e-01  9.68031193e-01  4.32112043e-02 
 1.85232714e-01  8.99087979e-01  4.32134092e-02 
 1.85243897e-01  8.60630234e-01  4.32156651e-02 
 1.85255593e-01  8.82988916e-01  4.32180257e-02 
 1.85267934e-01  9.70406725e-01  4.32205148e-02 
 1.85281403e-01  1.08861272e+00  4.32232325e-02 
 1.85292763e-01  1.07299938e+00  4.32255239e-02 
 1.85303986e-01  1.05704671e+00  4.32277868e-02 
 1.85318707e-01  1.03486824e+00  4.32307553e-02 
 1.85342523e-01  1.00427937e+00  4.32355566e-02 
 1.85366714e-01  9.57147946e-01  4.32404380e-02 
 1.85380625e-01  1.26516262e+00  4.32432462e-02 
 1.85390869e-01  1.07632280e+00  4.32453121e-02 
 1.85401002e-01  9.14679805e-01  4.32473572e-02 
 1.85408678e-01  9.65863745e-01  4.32489051e-02 
 1.85416431e-01  1.01756779e+00  4.32504675e-02 
 1.85424378e-01  1.04187466e+00  4.32520716e-02 
 1.85435036e-01  1.04310566e+00  4.32542219e-02 
 1.85445099e-01  1.00103627e+00  4.32562512e-02 
 1.85456241e-01  9.07860010e-01  4.32585001e-02 
 1.85466534e-01  8.94931846e-01  4.32605741e-02 
 1.85478334e-01  9.28357993e-01  4.32629531e-02 
 1.85489352e-01  9.54745120e-01  4.32651770e-02 
 1.85511388e-01  1.02503865e+00  4.32696212e-02 
 1.85532263e-01  1.02221196e+00  4.32738295e-02 
 1.85554997e-01  1.04779948e+00  4.32784111e-02 
 1.85575044e-01  9.44248587e-01  4.32824572e-02 
 1.85595275e-01  9.44266959e-01  4.32865384e-02 
 1.85612887e-01  9.68337810e-01  4.32900898e-02 
 1.85632038e-01  1.06495321e+00  4.32939548e-02 
 1.85647747e-01  1.02400514e+00  4.32971237e-02 
 1.85657687e-01  8.95025938e-01  4.32991286e-02 
 1.85666511e-01  9.43452796e-01  4.33009076e-02 
 1.85673972e-01  1.03334438e+00  4.33024117e-02 
 1.85681091e-01  1.10828457e+00  4.33038466e-02 
 1.85688283e-01  1.12360244e+00  4.33052974e-02 
 1.85695296e-01  1.13853659e+00  4.33067127e-02 
 1.85709321e-01  1.10320730e+00  4.33095423e-02 
 1.85725056e-01  1.03735560e+00  4.33127146e-02 
 1.85749493e-01  9.54100067e-01  4.33176404e-02 
 1.85765458e-01  9.68341910e-01  4.33208601e-02 
 1.85778409e-01  1.11293382e+00  4.33234719e-02 
 1.85790407e-01  1.09127082e+00  4.33258915e-02 
 1.85803954e-01  1.05685835e+00  4.33286230e-02 
 1.85823711e-01  1.07124178e+00  4.33326087e-02 
 1.85863223e-01  1.05283735e+00  4.33405717e-02 
 1.85908742e-01  1.33037089e+00  4.33497417e-02 
 1.85949884e-01  1.38099651e+00  4.33580432e-02 
 1.85971160e-01  1.50666074e+00  4.33623326e-02 
 1.85983419e-01  1.48285311e+00  4.33648036e-02 
 1.85990718e-01  1.46673218e+00  4.33662734e-02 
 1.85991242e-01  1.46557591e+00  4.33663790e-02 
 1.85992289e-01  1.46326339e+00  4.33665900e-02 
 1.85993888e-01  1.45973125e+00  4.33669123e-02 
 1.85994560e-01  1.45824688e+00  4.33670476e-02 
 1.85994607e-01  1.45814428e+00  4.33670570e-02 
 1.85994700e-01  1.45793907e+00  4.33670757e-02 
 1.85994746e-01  1.45783605e+00  4.33670851e-02 
 1.85994758e-01  1.45781030e+00  4.33670875e-02 
 1.85994781e-01  1.45775879e+00  4.33670922e-02 
 1.85994828e-01  1.45765577e+00  4.33671015e-02 
 1.85994849e-01  1.45760816e+00  4.33671059e-02 
 1.85994855e-01  1.45759626e+00  4.33671070e-02 
 1.85994866e-01  1.45757245e+00  4.33671091e-02 
 1.85994868e-01  1.45756650e+00  4.33671097e-02 
 1.85994874e-01  1.45755460e+00  4.33671108e-02 
 1.85994885e-01  1.45753079e+00  4.33671129e-02 
 1.85994888e-01  1.45752225e+00  4.33671137e-02 
 1.85994889e-01  1.45752011e+00  4.33671139e-02 
 1.85994891e-01  1.45751584e+00  4.33671143e-02 
 1.85994894e-01  1.45750947e+00  4.33671149e-02 
 1.85994896e-01  1.45750621e+00  4.33671152e-02 
 1.85994897e-01  1.45750273e+00  4.33671155e-02 
 1.85994899e-01  1.45749988e+00  4.33671158e-02 
 1.85994900e-01  1.45749677e+00  4.33671160e-02 
 1.85994901e-01  1.45749500e+00  4.33671162e-02 
 1.85994902e-01  1.45749319e+00  4.33671164e-02 
 1.85994902e-01  1.45749117e+00  4.33671166e-02 
 1.85994903e-01  1.45748998e+00  4.33671167e-02 
 1.85994903e-01  1.45748933e+00  4.33671167e-02 
 1.85994904e-01  1.45748877e+00  4.33671168e-02 
 1.85994904e-01  1.45748843e+00  4.33671168e-02 
 1.85994904e-01  1.45748816e+00  4.33671168e-02 
 1.85994904e-01  1.45748796e+00  4.33671168e-02 
 1.85994904e-01  1.45748772e+00  4.33671169e-02 
 1.85994904e-01  1.45748754e+00  4.33671169e-02 
 1.85994904e-01  1.45748742e+00  4.33671169e-02 
 1.85994904e-01  1.45748727e+00  4.33671169e-02 
 1.85994904e-01  1.45748712e+00  4.33671169e-02 
 1.85994904e-01  1.45748696e+00  4.33671169e-02 
 1.85994904e-01  1.45748679e+00  4.33671170e-02 
 1.85994905e-01  1.45748662e+00  4.33671170e-02 
 1.85994905e-01  1.45748645e+00  4.33671170e-02 
 1.85994905e-01  1.45748622e+00  4.33671170e-02 
 1.85994905e-01  1.45748587e+00  4.33671170e-02 
 1.85994905e-01  1.45748554e+00  4.33671171e-02 
 1.85994905e-01  1.45748512e+00  4.33671171e-02 
 1.85994905e-01  1.45748469e+00  4.33671171e-02 
 1.85994906e-01  1.45748420e+00  4.33671172e-02 
 1.85994906e-01  1.45748349e+00  4.33671173e-02 
 1.85994907e-01  1.45748212e+00  4.33671174e-02 
 1.85994907e-01  1.45748054e+00  4.33671175e-02 
 1.85994908e-01  1.45747787e+00  4.33671178e-02 
 1.85994910e-01  1.45747403e+00  4.33671181e-02 
 1.85994912e-01  1.45747034e+00  4.33671185e-02 
 1.85994914e-01  1.45746620e+00  4.33671188e-02 
 1.85994916e-01  1.45746121e+00  4.33671193e-02 
 1.85994920e-01  1.45745304e+00  4.33671200e-02 
 1.85994926e-01  1.45743947e+00  4.33671213e-02 
 1.85994938e-01  1.45741233e+00  4.33671237e-02 
 1.85994950e-01  1.45738701e+00  4.33671261e-02 
 1.85994965e-01  1.45735391e+00  4.33671291e-02 
 1.85994974e-01  1.45733226e+00  4.33671311e-02 
 1.85994985e-01  1.45730804e+00  4.33671333e-02 
 1.85994993e-01  1.45729177e+00  4.33671347e-02 
 1.85994999e-01  1.45727847e+00  4.33671360e-02 
 1.85995005e-01  1.45726562e+00  4.33671371e-02 
 1.85995011e-01  1.45725253e+00  4.33671383e-02 
 1.85995016e-01  1.45724008e+00  4.33671395e-02 
 1.85995027e-01  1.45721520e+00  4.33671417e-02 
 1.85995046e-01  1.45717439e+00  4.33671455e-02 
 1.85995074e-01  1.45711267e+00  4.33671511e-02 
 1.85995126e-01  1.45699657e+00  4.33671617e-02 
 1.85995208e-01  1.45681681e+00  4.33671781e-02 
 1.85995331e-01  1.45654580e+00  4.33672027e-02 
 1.85995478e-01  1.45622061e+00  4.33672323e-02 
 1.85995720e-01  1.45568544e+00  4.33672812e-02 
 1.85996168e-01  1.45469660e+00  4.33673715e-02 
 1.85996929e-01  1.45301572e+00  4.33675248e-02 
 1.85998451e-01  1.44965397e+00  4.33678315e-02 
 1.86001495e-01  1.44933255e+00  4.33684447e-02 
 1.86007584e-01  1.46195305e+00  4.33696717e-02 
 1.86019761e-01  1.48719403e+00  4.33721274e-02 
 1.86040377e-01  1.44863304e+00  4.33762829e-02 
 1.86061407e-01  1.33325538e+00  4.33805195e-02 
 1.86097185e-01  1.24786977e+00  4.33877326e-02 
 1.86134496e-01  1.26017199e+00  4.33952543e-02 
 1.86164852e-01  1.04833004e+00  4.34013713e-02 
 1.86197221e-01  8.97359425e-01  4.34078971e-02 
 1.86216163e-01  7.88820029e-01  4.34117137e-02 
 1.86233878e-01  1.02670003e+00  4.34152852e-02 
 1.86254402e-01  1.07842033e+00  4.34194212e-02 
 1.86278256e-01  9.94159497e-01  4.34242282e-02 
 1.86303087e-01  9.83126651e-01  4.34292327e-02 
 1.86308724e-01  9.89939867e-01  4.34303671e-02 
 1.86319999e-01  1.00356630e+00  4.34326384e-02 
 1.86325661e-01  1.03038491e+00  4.34337793e-02 
 1.86336986e-01  1.08402623e+00  4.34360618e-02 
 1.86337977e-01  1.08872004e+00  4.34362616e-02 
 1.86339958e-01  1.09810768e+00  4.34366612e-02 
 1.86340454e-01  1.09488792e+00  4.34367608e-02 
 1.86341445e-01  1.08742641e+00  4.34369603e-02 
 1.86341692e-01  1.08556103e+00  4.34370100e-02 
 1.86342188e-01  1.08183028e+00  4.34371094e-02 
 1.86342444e-01  1.07990154e+00  4.34371609e-02 
 1.86342956e-01  1.07604408e+00  4.34372640e-02 
 1.86343164e-01  1.07448195e+00  4.34373057e-02 
 1.86343351e-01  1.07307453e+00  4.34373433e-02 
 1.86343377e-01  1.07287338e+00  4.34373487e-02 
 1.86343431e-01  1.07247107e+00  4.34373594e-02 
 1.86343487e-01  1.07204791e+00  4.34373707e-02 
 1.86343501e-01  1.07194212e+00  4.34373736e-02 
 1.86343529e-01  1.07173054e+00  4.34373792e-02 
 1.86343536e-01  1.07167765e+00  4.34373806e-02 
 1.86343550e-01  1.07157186e+00  4.34373835e-02 
 1.86343560e-01  1.07149506e+00  4.34373855e-02 
 1.86343567e-01  1.07144809e+00  4.34373868e-02 
 1.86343576e-01  1.07137718e+00  4.34373887e-02 
 1.86343580e-01  1.07134705e+00  4.34373895e-02 
 1.86343583e-01  1.07132811e+00  4.34373900e-02 
 1.86343584e-01  1.07131682e+00  4.34373903e-02 
 1.86343585e-01  1.07131079e+00  4.34373904e-02 
 1.86343586e-01  1.07130274e+00  4.34373907e-02 
 1.86343587e-01  1.07129599e+00  4.34373908e-02 
 1.86343588e-01  1.07128787e+00  4.34373911e-02 
 1.86343590e-01  1.07127236e+00  4.34373915e-02 
 1.86343593e-01  1.07125082e+00  4.34373921e-02 
 1.86343597e-01  1.07121595e+00  4.34373930e-02 
 1.86343602e-01  1.07118237e+00  4.34373939e-02 
 1.86343607e-01  1.07114554e+00  4.34373949e-02 
 1.86343613e-01  1.07110107e+00  4.34373961e-02 
 1.86343616e-01  1.07107978e+00  4.34373966e-02 
 1.86343617e-01  1.07106611e+00  4.34373970e-02 
 1.86343620e-01  1.07104887e+00  4.34373975e-02 
 1.86343621e-01  1.07103930e+00  4.34373977e-02 
 1.86343622e-01  1.07103001e+00  4.34373980e-02 
 1.86343623e-01  1.07102253e+00  4.34373982e-02 
 1.86343624e-01  1.07101564e+00  4.34373983e-02 
 1.86343625e-01  1.07100930e+00  4.34373985e-02 
 1.86343626e-01  1.07100276e+00  4.34373987e-02 
 1.86343627e-01  1.07099714e+00  4.34373988e-02 
 1.86343627e-01  1.07099113e+00  4.34373990e-02 
 1.86343629e-01  1.07097947e+00  4.34373993e-02 
 1.86343631e-01  1.07096009e+00  4.34373998e-02 
 1.86343634e-01  1.07094058e+00  4.34374003e-02 
 1.86343636e-01  1.07092260e+00  4.34374008e-02 
 1.86343639e-01  1.07090145e+00  4.34374014e-02 
 1.86343643e-01  1.07087206e+00  4.34374022e-02 
 1.86343649e-01  1.07082560e+00  4.34374034e-02 
 1.86343659e-01  1.07074927e+00  4.34374055e-02 
 1.86343673e-01  1.07064969e+00  4.34374081e-02 
 1.86343686e-01  1.07055136e+00  4.34374108e-02 
 1.86343698e-01  1.07045820e+00  4.34374133e-02 
 1.86343712e-01  1.07035562e+00  4.34374160e-02 
 1.86343724e-01  1.07026307e+00  4.34374185e-02 
 1.86343737e-01  1.07016761e+00  4.34374210e-02 
 1.86343749e-01  1.07007803e+00  4.34374234e-02 
 1.86343761e-01  1.06998489e+00  4.34374259e-02 
 1.86343773e-01  1.06989530e+00  4.34374283e-02 
 1.86343785e-01  1.06980322e+00  4.34374308e-02 
 1.86343797e-01  1.06971368e+00  4.34374332e-02 
 1.86343809e-01  1.06962231e+00  4.34374356e-02 
 1.86343821e-01  1.06953267e+00  4.34374380e-02 
 1.86343833e-01  1.06944168e+00  4.34374405e-02 
 1.86343845e-01  1.06935190e+00  4.34374429e-02 
 1.86343858e-01  1.06925438e+00  4.34374455e-02 
 1.86343873e-01  1.06914138e+00  4.34374485e-02 
 1.86343890e-01  1.06901112e+00  4.34374520e-02 
 1.86343911e-01  1.06885801e+00  4.34374561e-02 
 1.86343935e-01  1.06867597e+00  4.34374609e-02 
 1.86343965e-01  1.06845044e+00  4.34374670e-02 
 1.86344003e-01  1.06816188e+00  4.34374747e-02 
 1.86344055e-01  1.06776774e+00  4.34374852e-02 
 1.86344132e-01  1.06718757e+00  4.34375007e-02 
 1.86344274e-01  1.06612507e+00  4.34375292e-02 
 1.86344556e-01  1.06400007e+00  4.34375860e-02 
 1.86345120e-01  1.05975008e+00  4.34376997e-02 
 1.86346249e-01  1.05125010e+00  4.34379268e-02 
 1.86348507e-01  1.03425014e+00  4.34383814e-02 
 1.86353020e-01  1.00026662e+00  4.34392911e-02 
 1.86362028e-01  9.35933625e-01  4.34411066e-02 
 1.86376981e-01  8.49117843e-01  4.34441197e-02 
 1.86392955e-01  9.20776139e-01  4.34473382e-02 
 1.86408728e-01  1.02596705e+00  4.34505185e-02 
 1.86424881e-01  1.06214072e+00  4.34537729e-02 
 1.86438327e-01  9.60069036e-01  4.34564791e-02 
 1.86452487e-01  9.93834948e-01  4.34593317e-02 
 1.86474890e-01  8.93264811e-01  4.34638479e-02 
 1.86489315e-01  9.72802148e-01  4.34667554e-02 
 1.86507411e-01  1.03056646e+00  4.34704023e-02 
 1.86519054e-01  8.98516439e-01  4.34727491e-02 
 1.86531116e-01  9.36289432e-01  4.34751804e-02 
 1.86547351e-01  9.74266967e-01  4.34784528e-02 
 1.86562148e-01  9.75470221e-01  4.34814369e-02 
 1.86591744e-01  1.00483668e+00  4.34873971e-02 
 1.86620553e-01  9.44095098e-01  4.34931965e-02 
 1.86648411e-01  8.41760817e-01  4.34988087e-02 
 1.86664574e-01  9.98120636e-01  4.35020653e-02 
 1.86679220e-01  1.04765779e+00  4.35050145e-02 
 1.86694827e-01  1.06928494e+00  4.35081577e-02 
 1.86710197e-01  1.05035005e+00  4.35112557e-02 
 1.86728408e-01  1.02261929e+00  4.35149239e-02 
 1.86759460e-01  9.95701307e-01  4.35211799e-02 
 1.86791549e-01  9.12530035e-01  4.35276505e-02 
 1.86810983e-01  9.96156776e-01  4.35315673e-02 
 1.86833156e-01  9.98606372e-01  4.35360324e-02 
 1.86847467e-01  9.13987389e-01  4.35389142e-02 
 1.86861096e-01  8.84914871e-01  4.35416597e-02 
 1.86868682e-01  9.86374224e-01  4.35431869e-02 
 1.86876465e-01  1.09048030e+00  4.35447527e-02 
 1.86882042e-01  1.10785283e+00  4.35458758e-02 
 1.86887656e-01  1.02562860e+00  4.35470075e-02 
 1.86893922e-01  9.33853455e-01  4.35482693e-02 
 1.86904017e-01  8.75953917e-01  4.35503016e-02 
 1.86910620e-01  9.27111600e-01  4.35516325e-02 
 1.86917415e-01  9.79759037e-01  4.35530016e-02 
 1.86926925e-01  1.03587948e+00  4.35549165e-02 
 1.86939972e-01  1.10388507e+00  4.35575460e-02 
 1.86951906e-01  1.07129689e+00  4.35599505e-02 
 1.86963280e-01  1.05740276e+00  4.35622396e-02 
 1.86986029e-01  1.04542872e+00  4.35668199e-02 
 1.87002763e-01  9.19901310e-01  4.35701928e-02 
 1.87018128e-01  9.25153292e-01  4.35732890e-02 
 1.87043270e-01  8.82832388e-01  4.35783530e-02 
 1.87067207e-01  9.08932729e-01  4.35831732e-02 
 1.87097890e-01  8.26065427e-01  4.35893504e-02 
 1.87127712e-01  9.37249580e-01  4.35953582e-02 
 1.87154561e-01  8.92006952e-01  4.36007641e-02 
 1.87199825e-01  9.96727405e-01  4.36098768e-02 
 1.87260589e-01  9.46164011e-01  4.36221116e-02 
 1.87304521e-01  1.01540844e+00  4.36309589e-02 
 1.87392384e-01  9.57869089e-01  4.36486511e-02 
 1.87474480e-01  9.86081659e-01  4.36651850e-02 
 1.87574480e-01  8.90799607e-01  4.36853171e-02 
 1.87674480e-01  9.74169471e-01  4.37054364e-02 
 1.87774480e-01  9.89028497e-01  4.37255646e-02 
 1.87859190e-01  9.53704633e-01  4.37426066e-02 
 1.87947841e-01  1.01211905e+00  4.37604550e-02 
 1.88047841e-01  1.04863101e+00  4.37805854e-02 
 1.88147841e-01  9.78893388e-01  4.38007004e-02 
 1.88239199e-01  8.88827543e-01  4.38190823e-02 
 1.88320995e-01  9.27979437e-01  4.38355385e-02 
 1.88403079e-01  9.52217757e-01  4.38520491e-02 
 1.88473685e-01  8.68139047e-01  4.38662549e-02 
 1.88544305e-01  9.26228694e-01  4.38804550e-02 
 1.88644305e-01  8.60941702e-01  4.39005622e-02 
 1.88744305e-01  9.82220019e-01  4.39206793e-02 
 1.88844305e-01  9.50987764e-01  4.39407995e-02 
 1.88913254e-01  8.83721926e-01  4.39546667e-02 
 1.88980611e-01  8.89759136e-01  4.39682047e-02 
 1.89035915e-01  9.71946227e-01  4.39793176e-02 
 1.89091295e-01  1.03441930e+00  4.39904459e-02 
 1.89151171e-01  1.03228361e+00  4.40024909e-02 
 1.89209099e-01  1.00832710e+00  4.40141394e-02 
 1.89273092e-01  9.12477893e-01  4.40269991e-02 
